run #,datetime,avg_loss,avg_loss_change,total_loss,cost_loss,structure_reg,pred_cost,true_cost,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12
502,2025-08-05 20:02:25,55901859.1755,-111206.9979,187204.5938,187153.2031,51.3977,68663.8594,68146.7886,11.1947,3.0641,-99.3882,-7.4341,139.2772,3.6301,0.4983,1.0028,87.2309,182.9074,0.6760,0.8916,0.5149
503,2025-08-05 20:02:26,55817781.4277,-84077.7479,13610766.0000,13610752.0000,14.3886,65082.4062,60672.8776,11.4167,2.9208,71.3187,-3.8445,141.2419,5.9701,0.4873,0.9125,91.3255,179.2551,0.7033,0.8936,0.5189
504,2025-08-05 20:02:28,55707809.8433,-109971.5844,392173.0625,392102.9062,70.1642,68911.9062,69660.3365,10.7045,2.9766,-101.1809,1.1068,137.3303,4.6195,0.4970,0.9859,91.9752,176.9265,0.6629,0.8945,0.4873
505,2025-08-05 20:02:30,55606319.0505,-101490.7928,4455003.0000,4454959.5000,43.3745,67927.8594,65405.1154,9.8679,3.0154,-93.5716,0.5623,131.7922,3.9644,0.4876,0.8735,92.2830,178.6400,0.7010,0.8980,0.4925
506,2025-08-05 20:02:31,55691640.8232,85321.7726,98779136.0000,98779136.0000,0.0276,65082.4062,53203.3039,9.3942,3.1304,106.3417,1.3544,132.6066,4.3307,0.5156,0.9147,97.4091,176.1779,0.7885,0.9106,0.4890
507,2025-08-05 20:02:33,55585442.9290,-106197.8941,1849395.7500,1849308.5000,87.2844,68716.3984,70341.7842,10.6739,2.9235,-86.0907,4.0612,133.2583,4.0989,0.4950,1.0539,90.0301,184.2211,0.6278,0.8922,0.5144
508,2025-08-05 20:02:35,55563255.2067,-22187.7223,44314080.0000,44314080.0000,0.0294,65082.4062,57125.9110,11.2459,3.0244,102.3328,4.3368,140.2025,5.0284,0.4926,0.9773,83.5118,183.5131,0.7318,0.9051,0.5126
509,2025-08-05 20:02:36,55458202.2203,-105052.9864,2091285.1250,2091285.1250,0.0280,65082.4062,63353.9518,9.3691,2.8930,104.3420,6.5614,132.0701,6.1739,0.4913,1.0109,87.7810,172.1056,0.6917,0.8975,0.4934
510,2025-08-05 20:02:38,55467848.8277,9646.6074,60377972.0000,60377972.0000,0.0281,65082.4062,55795.0886,9.4343,2.8944,112.9058,3.1726,141.8248,5.3514,0.5068,0.9839,89.0579,177.7874,0.6581,0.9037,0.5001
511,2025-08-05 20:02:40,55362434.1769,-105414.6508,1601028.2500,1600962.2500,66.0291,68220.1719,69732.4822,9.8558,2.8692,-82.9146,0.8225,127.8990,3.4305,0.4932,0.9253,96.8255,180.0539,0.6392,0.8979,0.5000
512,2025-08-05 20:02:41,55424085.2508,61651.0739,86927784.0000,86927784.0000,0.0272,65082.4062,53938.6829,9.9878,2.9700,78.1799,0.7355,142.5970,4.4621,0.5142,1.1132,89.4212,182.6633,0.6788,0.9123,0.5060
513,2025-08-05 20:02:43,55380214.2035,-43871.0473,32918326.0000,32918238.0000,88.6194,68683.3828,75540.9342,9.1391,2.9796,-81.1702,0.1460,139.1808,6.3440,0.5094,1.0495,87.8701,180.8228,0.7359,0.8977,0.5040
514,2025-08-05 20:02:45,55272959.6882,-107254.5153,251418.2031,251393.3438,24.8579,65082.5039,65681.7774,8.4367,3.0558,-82.7876,-6.6859,138.9619,4.9272,0.5178,0.9522,88.6239,177.0933,0.6580,0.9193,0.4856
515,2025-08-05 20:02:46,55309167.6888,36208.0006,73920080.0000,73920080.0000,0.0271,65082.4062,54806.2147,8.8830,2.8950,79.2623,-3.9267,133.3041,4.5030,0.4944,0.9521,87.8675,184.5099,0.6830,0.9028,0.5055
516,2025-08-05 20:02:48,55263434.2166,-45733.4723,31710722.0000,31710696.0000,26.8287,65085.2109,71815.8108,11.3607,3.0156,-96.3140,5.7149,130.4943,3.0598,0.5236,0.9426,85.6419,179.6037,0.6384,0.8888,0.4943
517,2025-08-05 20:02:50,55165298.5498,-98135.6668,4527340.0000,4527294.5000,45.3751,68391.3516,70934.4932,8.2366,2.8756,94.5328,2.4397,133.8878,6.1119,0.5176,1.2092,94.3387,185.3013,0.6956,0.9006,0.5047
518,2025-08-05 20:02:51,55080026.8132,-85271.7366,10994634.0000,10994539.0000,94.8243,68962.1016,72925.2457,9.2045,2.9538,-83.0478,6.5992,136.9747,5.1592,0.4929,0.9579,96.5382,177.8564,0.6360,0.8811,0.4989
519,2025-08-05 20:02:53,54973906.2205,-106120.5927,3522.6511,3439.1938,83.4572,69002.0547,69072.1489,10.7130,3.0711,-94.2088,1.6167,137.3314,2.5175,0.5101,1.0884,94.9127,178.3021,0.7618,0.9018,0.5191
520,2025-08-05 20:02:55,54919511.7931,-54394.4273,26688816.0000,26688804.0000,11.8328,65082.4062,58907.7097,10.6566,2.9681,107.0453,-5.4307,125.4846,6.0308,0.4768,1.0295,91.3470,175.1454,0.6531,0.9064,0.5147
521,2025-08-05 20:02:56,54918280.1083,-1231.6848,54277804.0000,54277804.0000,0.0234,65082.4062,56276.7423,10.3036,3.0515,89.6632,-1.2043,143.3403,4.5617,0.5008,1.0591,89.5512,182.0529,0.7517,0.9043,0.5006
522,2025-08-05 20:02:58,54977315.9702,59035.8619,85735000.0000,85735000.0000,0.0226,65082.4062,54015.4022,11.3008,2.8594,109.1386,3.6632,141.6737,4.8638,0.5233,0.9054,90.0367,174.4863,0.7064,0.8985,0.5066
523,2025-08-05 20:03:00,54963180.3603,-14135.6099,47584392.0000,47584392.0000,0.0230,65082.4062,56837.5479,10.6128,3.0997,98.2780,-7.5765,127.6139,5.0912,0.5190,1.0486,85.5164,180.7606,0.7565,0.9053,0.4894
524,2025-08-05 20:03:01,54874418.3959,-88761.9644,8451911.0000,8451911.0000,0.0222,65082.4062,61607.6182,8.4834,2.9980,89.7849,-0.9916,139.8845,4.7724,0.4902,1.3138,89.5826,178.1945,0.8307,0.9063,0.5113
525,2025-08-05 20:03:03,54782890.3685,-91528.0274,6822305.5000,6822204.0000,101.4763,69075.8125,72197.6747,9.8029,3.0955,-73.5333,-6.9403,129.7055,5.9750,0.5096,1.0355,93.2060,179.4993,0.6136,0.9124,0.5087
526,2025-08-05 20:03:04,54727920.1092,-54970.2593,25868616.0000,25868534.0000,81.5337,69258.8594,63179.7923,9.8074,3.0798,-88.0902,5.9378,129.8781,4.1004,0.5001,1.0499,85.3602,181.1878,0.7486,0.8814,0.5126
527,2025-08-05 20:03:06,54626663.0143,-101257.0948,1365431.1250,1365431.1250,0.0205,65082.4062,63685.7617,10.4850,3.0536,90.3791,1.7124,140.2018,6.1485,0.4944,0.9128,91.9973,180.8523,0.7218,0.8843,0.5085
528,2025-08-05 20:03:08,54585484.9480,-41178.0663,32884644.0000,32884644.0000,0.0215,65082.4062,58228.3507,10.0341,2.9306,97.4380,1.0408,134.2022,5.4433,0.5006,0.7929,88.7030,181.4312,0.6381,0.9140,0.4931
529,2025-08-05 20:03:10,54483013.7359,-102471.2121,378300.1875,378213.7500,86.4436,69278.2031,68543.1458,9.0114,3.0222,-74.5585,-7.3037,127.7353,5.4121,0.4967,0.9923,92.7543,178.4665,0.6382,0.9029,0.4897
530,2025-08-05 20:03:11,54382691.7796,-100321.9563,1312476.0000,1312376.8750,99.1417,69238.9922,70608.2333,9.1296,3.0167,-87.8000,1.3309,133.4861,5.2252,0.5092,0.9196,89.1720,182.3099,0.6145,0.9014,0.4997
531,2025-08-05 20:03:13,54286937.9180,-95753.8616,3537391.2500,3537391.2500,0.0203,65082.4062,62834.4260,8.9147,3.0181,81.6330,1.2953,136.9032,5.3580,0.4871,0.8573,93.8640,180.6783,0.7658,0.8918,0.5062
532,2025-08-05 20:03:15,54195854.3627,-91083.5553,5830583.5000,5830486.5000,97.0742,69294.4375,66408.3871,9.6616,3.0716,-79.1060,4.5537,126.0080,5.4438,0.5060,1.3014,89.7000,178.6263,0.6949,0.8977,0.4876
533,2025-08-05 20:03:16,54147476.4295,-48377.9331,28410416.0000,28410416.0000,0.0201,65082.4062,58711.6671,9.4602,3.0976,99.5720,0.2420,132.3942,4.7574,0.4932,1.0669,89.9989,182.7109,0.6096,0.8886,0.5060
534,2025-08-05 20:03:18,54063782.5823,-83693.8472,9455057.0000,9454962.0000,95.0390,68974.9219,65299.7234,10.6150,3.0439,-85.1525,-4.4892,127.6639,4.7313,0.5052,1.0281,91.0965,179.8503,0.7348,0.9145,0.5044
535,2025-08-05 20:03:20,54019105.7999,-44676.7824,30161808.0000,30161704.0000,104.1301,69059.5156,75623.6746,8.8136,2.9282,-87.8026,7.7263,127.9493,5.8772,0.5018,1.0484,87.0123,177.7647,0.6279,0.9128,0.5044
536,2025-08-05 20:03:21,54001167.9458,-17937.8541,44404432.0000,44404416.0000,15.8565,65083.3477,57118.7480,10.0639,2.9024,91.6608,1.3059,131.0379,5.1749,0.4990,1.1446,90.9606,179.2812,0.6256,0.8993,0.5113
537,2025-08-05 20:03:23,54064752.9291,63584.9833,88146304.0000,88146304.0000,0.0206,65082.4062,53860.8504,10.0752,2.9226,81.4854,6.6755,133.3703,4.4597,0.5095,1.1683,88.0994,181.3671,0.7733,0.8961,0.4827
538,2025-08-05 20:03:25,54036721.8419,-28031.0872,38984028.0000,38984028.0000,0.0145,65082.4062,57619.7335,9.9105,2.9677,91.5926,0.2460,138.8562,5.3783,0.4966,1.1262,89.8224,184.2727,0.6898,0.9112,0.5055
539,2025-08-05 20:03:26,53943224.6274,-93497.2145,3641723.2500,3641723.2500,0.0225,65082.4062,62801.5169,10.4004,3.0969,85.2360,3.7845,124.7178,3.3807,0.4947,1.0075,86.8213,177.0801,0.6648,0.9080,0.4985
540,2025-08-05 20:03:28,53856520.4253,-86704.2021,7123058.5000,7122955.5000,102.7528,68958.4062,72148.3352,8.9154,2.8970,-99.5832,-1.6792,136.6551,4.9094,0.4963,0.9736,85.7542,180.8784,0.5982,0.9007,0.5075
541,2025-08-05 20:03:30,53837233.2896,-19287.1357,43422180.0000,43422180.0000,0.0221,65082.4062,57206.3863,8.2633,3.1091,80.9885,-1.3319,127.2823,4.9993,0.4884,1.0084,86.6647,182.9744,0.7636,0.8803,0.5060
542,2025-08-05 20:03:31,53812871.6120,-24361.6777,40633204.0000,40633204.0000,0.0218,65082.4062,57463.5191,11.2325,2.9327,94.1868,-1.0319,136.5051,5.3592,0.5101,0.8003,92.5997,183.1618,0.7793,0.8943,0.5052
543,2025-08-05 20:03:33,53726213.8438,-86657.7682,6757703.5000,6757703.5000,0.0208,65082.4062,61975.3401,8.3625,2.9237,85.9835,7.5230,134.7148,5.1002,0.5043,0.9804,92.9866,180.3153,0.7528,0.9115,0.4868
544,2025-08-05 20:03:35,53752126.4066,25912.5628,67822648.0000,67822648.0000,0.0228,65082.4062,55239.1614,9.9154,2.9940,108.2087,-0.4498,132.5234,5.5176,0.4969,1.0470,90.2992,180.2939,0.7135,0.8876,0.4841
545,2025-08-05 20:03:36,53717011.3710,-35115.0356,34614432.0000,34614432.0000,0.0230,65082.4062,58050.3946,11.6106,3.1546,85.8759,-1.6033,129.3464,4.6433,0.5114,0.9036,90.3609,180.8504,0.6528,0.8892,0.5103
546,2025-08-05 20:03:38,53752275.8630,35264.4920,72971472.0000,72971424.0000,45.3355,68953.1250,58743.0850,9.7677,3.1306,-84.8274,0.4728,135.9138,3.7344,0.5045,1.1060,90.3201,181.9562,0.7387,0.8996,0.4898
547,2025-08-05 20:03:40,53660790.2933,-91485.5697,3709754.2500,3709669.2500,85.0131,69082.5312,66780.4574,9.1288,2.8989,-110.1750,1.3810,124.7768,4.0170,0.5080,0.8751,91.0868,180.4434,0.7680,0.8830,0.4914
548,2025-08-05 20:03:42,53574372.4397,-86417.8536,6303905.0000,6303806.5000,98.4090,68885.5312,71886.4362,12.6877,2.9290,-97.9869,-0.7141,135.3750,5.3993,0.4824,0.9000,87.9961,176.0685,0.7167,0.8939,0.5064
549,2025-08-05 20:03:43,53487054.4407,-87317.9990,5636891.0000,5636791.0000,99.9898,69114.5078,71952.2140,11.6054,2.9613,-97.5967,-0.3557,146.2014,3.9357,0.4960,1.0281,89.4266,183.1898,0.6268,0.8891,0.5080
550,2025-08-05 20:03:45,53486999.6726,-54.7681,53456932.0000,53456932.0000,0.0240,65082.4062,56343.5827,8.9304,3.0820,109.1088,3.7223,131.9232,4.6765,0.5033,1.0079,88.8938,179.4095,0.7550,0.9072,0.4959
551,2025-08-05 20:03:46,53391325.5670,-95674.1056,770663.7500,770567.5000,96.2505,68980.2969,70029.4907,12.3170,2.9898,-90.0601,5.4805,146.2977,4.4103,0.5063,0.9279,87.0920,177.4551,0.7291,0.8951,0.4947
552,2025-08-05 20:03:48,53393061.6222,1736.0551,54349628.0000,54349628.0000,0.0242,65082.4062,56270.9178,9.0291,2.8187,84.7326,-1.2842,139.8535,4.8143,0.5118,0.9354,85.2411,182.4798,0.6833,0.8977,0.4990
553,2025-08-05 20:03:50,53359686.4583,-33375.1639,34936596.0000,34936596.0000,0.0259,65082.4062,58017.7475,9.2738,2.8960,92.0473,-3.5698,133.1890,4.9504,0.4860,0.8991,84.6579,179.8372,0.7797,0.9040,0.4971
554,2025-08-05 20:03:52,53450490.6055,90804.1472,103665184.0000,103665184.0000,0.0255,65082.4062,52913.0553,10.1628,2.7914,103.5344,-7.0412,129.0332,4.7639,0.4904,1.0824,85.6756,177.5470,0.6757,0.8976,0.5119
555,2025-08-05 20:03:53,53354227.1910,-96263.4144,24295.6113,24295.5859,0.0260,65082.4062,65268.7056,10.0081,2.9858,99.1822,1.6935,134.2818,2.7222,0.4840,0.9465,91.6634,183.1120,0.6778,0.9085,0.4885
556,2025-08-05 20:03:55,53281612.5090,-72614.6820,12980464.0000,12980464.0000,0.0237,65082.4062,60776.1859,11.7224,3.0549,86.9625,5.0523,138.9493,4.7056,0.5150,0.9610,94.2196,173.2637,0.6691,0.8941,0.4924
557,2025-08-05 20:03:57,53187264.5276,-94347.9814,729884.9375,729786.8750,98.0839,69086.5938,70107.6479,10.8085,2.9817,-83.5569,1.3101,137.2267,4.8550,0.5071,0.8778,89.2330,185.5313,0.6602,0.9026,0.4956
558,2025-08-05 20:03:58,53122523.3690,-64741.1587,17061774.0000,17061698.0000,75.7537,69039.9375,64102.9482,10.0930,3.0673,-79.1346,1.9442,134.0388,4.1387,0.4966,0.7871,90.4069,178.7181,0.7321,0.8789,0.5154
559,2025-08-05 20:04:00,53181615.5562,59092.1872,86155128.0000,86155056.0000,72.2557,69263.6094,58169.5272,10.0766,3.1560,-80.1913,-3.1012,135.8202,4.7038,0.4977,0.9795,89.1583,187.5521,0.7498,0.9040,0.4995
560,2025-08-05 20:04:01,53086674.3843,-94941.1718,14657.5430,14559.3340,98.2088,68984.7578,69128.9797,8.9173,2.9942,-76.6063,14.5000,134.0440,5.4137,0.5000,0.9275,89.1920,177.5559,0.7395,0.8943,0.4964
561,2025-08-05 20:04:03,52995838.4942,-90835.8902,2127830.7500,2127740.0000,90.6812,69168.9141,67425.4614,10.1131,3.0914,-104.2026,4.5682,134.3150,5.1999,0.4935,1.1246,90.3821,180.7975,0.6625,0.8973,0.4860
562,2025-08-05 20:04:05,52965053.4862,-30785.0080,35694664.0000,35694664.0000,0.0238,65082.4062,57941.5137,9.6007,2.9104,89.2440,-0.3197,139.0363,5.2485,0.4939,1.0146,89.7460,182.1221,0.6878,0.8926,0.4993
563,2025-08-05 20:04:06,53383209.0288,418155.5427,288386720.0000,288386624.0000,104.3879,69120.6406,89417.9522,7.4734,2.9742,-81.3491,-10.2988,135.0943,7.8046,0.4743,0.9116,97.4006,180.4403,0.6871,0.8946,0.5112
564,2025-08-05 20:04:08,53291223.4933,-91985.5355,1503461.7500,1503367.0000,94.8043,69454.7812,67989.2921,9.9658,3.0098,-85.9195,3.0932,131.2397,5.1059,0.5028,0.8780,86.7929,178.4271,0.6788,0.9054,0.5070
565,2025-08-05 20:04:10,53197386.8007,-93836.6926,273585.7500,273492.1875,93.5603,68959.1719,68334.1104,8.5772,2.9061,-94.2606,1.4947,143.4449,4.8136,0.4890,1.0608,88.3150,176.7391,0.7443,0.8900,0.4949
566,2025-08-05 20:04:11,53164976.4990,-32410.3018,34853252.0000,34853156.0000,97.0380,68970.3203,61914.1023,11.1587,3.1037,-105.1959,-2.8428,135.1058,4.8898,0.5098,1.1234,90.9018,183.2746,0.7288,0.8941,0.5045
567,2025-08-05 20:04:13,53071219.3039,-93757.1951,4646.9243,4646.9014,0.0232,65082.4062,65000.9304,9.9107,2.9385,92.8210,1.5367,133.1674,6.1025,0.4935,1.1663,88.0549,180.1132,0.6437,0.8939,0.4967
568,2025-08-05 20:04:15,53003404.7488,-67814.5551,14552552.0000,14552552.0000,0.0234,65082.4062,60522.8693,10.2122,2.8524,84.3238,-2.3272,141.4980,5.7169,0.5221,1.0480,86.8770,178.7046,0.7213,0.8959,0.4742
569,2025-08-05 20:04:16,52910315.3139,-93089.4349,35516.3164,35516.2930,0.0232,65082.4062,64857.1571,9.6947,2.9220,82.8593,2.9107,135.6529,5.8141,0.5055,1.0789,87.8328,178.9070,0.6229,0.9119,0.4876
570,2025-08-05 20:04:18,52882624.7186,-27690.5953,37126676.0000,37126676.0000,0.0242,65082.4062,57799.6811,11.7247,3.1624,91.0487,1.6073,127.8533,4.9264,0.4902,1.0919,92.8819,180.5475,0.6727,0.9005,0.5095
571,2025-08-05 20:04:20,52802098.1000,-80526.6186,6901925.5000,6901925.5000,0.0233,65082.4062,61942.3582,9.8200,2.9234,82.2544,-5.5612,140.3957,5.6333,0.4986,1.0894,91.6407,179.4460,0.6599,0.8976,0.5109
572,2025-08-05 20:04:21,52734456.6016,-67641.4984,14111161.0000,14111161.0000,0.0246,65082.4062,60592.5513,11.7730,3.0443,78.6579,1.7993,132.3627,5.4295,0.4987,0.8319,85.8458,173.8983,0.7863,0.8818,0.4973
573,2025-08-05 20:04:23,52655197.1564,-79259.4452,7318869.5000,7318794.5000,74.7674,69103.8750,72337.3628,9.4202,2.9771,-82.8961,-0.0324,136.3232,2.1545,0.5013,1.0079,90.3018,176.7865,0.6970,0.8890,0.5219
574,2025-08-05 20:04:25,52723815.6282,68618.4719,92042200.0000,92042200.0000,0.0235,65082.4062,53615.5469,9.3362,2.7997,94.8296,0.0485,122.8567,4.4973,0.5046,0.9729,87.2798,183.1639,0.7797,0.8983,0.5036
575,2025-08-05 20:04:26,52634214.5165,-89601.1117,1203261.3750,1203176.3750,85.0316,68817.4062,70128.4418,10.0611,3.0406,-99.3481,4.4568,129.1777,5.8203,0.5021,0.9001,91.2538,179.8855,0.7133,0.8957,0.4808
576,2025-08-05 20:04:28,52647528.7760,13314.2595,60303228.0000,60303228.0000,0.0199,65082.4062,55800.8408,10.5168,2.8445,77.6521,-0.9470,136.7246,5.3354,0.5044,0.9388,88.2938,179.0975,0.6910,0.9187,0.5120
577,2025-08-05 20:04:30,52559107.7927,-88420.9834,1628715.7500,1628621.3750,94.4079,68974.3281,70499.6479,8.8307,2.9816,-87.5375,-2.3513,133.5855,5.1224,0.5062,1.0241,83.8526,181.5872,0.6277,0.8898,0.5032
578,2025-08-05 20:04:31,52600987.1633,41879.3706,76765384.0000,76765384.0000,0.0234,65082.4062,54610.3101,9.2812,2.9665,84.5858,0.1229,133.4662,4.6514,0.5102,0.9573,83.3904,179.5784,0.7095,0.9040,0.4969
579,2025-08-05 20:04:33,52874445.3271,273458.1638,210933376.0000,210933264.0000,105.4823,68964.7031,86323.6532,11.1585,2.8293,-91.5301,3.3061,141.3067,7.1634,0.5120,0.9003,93.2658,179.0571,0.7212,0.8880,0.5179
580,2025-08-05 20:04:35,52930572.2558,56126.9287,85428064.0000,85428064.0000,0.0230,65082.4062,54035.2287,10.4505,2.9959,92.6285,1.8638,129.3015,5.1281,0.4991,1.0244,91.5993,178.9004,0.7152,0.8904,0.4875
581,2025-08-05 20:04:36,52839992.6294,-90579.6264,303884.3125,303809.3125,74.9897,69057.2188,68398.4196,10.6233,3.0264,-99.9910,-1.6960,137.2453,3.1917,0.4734,1.1113,91.2813,182.9366,0.6914,0.8921,0.5059
582,2025-08-05 20:04:38,52750105.5348,-89887.0946,525703.5625,525703.5625,0.0230,65082.4062,64215.8001,9.0563,3.2131,89.5991,-0.1349,139.5866,5.7359,0.4951,1.0304,87.7270,178.8329,0.6733,0.9096,0.4931
583,2025-08-05 20:04:40,52671642.5887,-78462.9460,7006312.0000,7006208.0000,103.8052,68961.6328,72125.3134,10.1631,2.8681,-117.2816,-5.5210,133.7794,5.8049,0.5078,0.8692,87.3175,183.2466,0.7088,0.9105,0.5009
584,2025-08-05 20:04:41,52624486.2692,-47156.3195,25132352.0000,25132352.0000,0.0222,65082.4062,59090.4667,10.2242,2.8953,86.1993,4.7584,134.0492,5.5694,0.4941,1.0088,90.7694,180.0930,0.7142,0.8855,0.5079
585,2025-08-05 20:04:43,52548131.4987,-76354.7705,7957029.5000,7956945.5000,84.1851,69099.1250,72470.6344,10.3632,3.0063,-79.7091,0.8619,140.4315,2.7567,0.5040,1.0104,89.2885,177.0466,0.6253,0.9007,0.5160
586,2025-08-05 20:04:45,52460823.7404,-87307.7583,1385874.2500,1385785.1250,89.0851,69084.1875,70491.2031,9.6381,2.9935,-99.1626,2.2946,132.7705,5.1686,0.4921,1.0015,85.2300,174.3677,0.6569,0.9009,0.4924
587,2025-08-05 20:04:47,52425741.9350,-35081.8053,31867804.0000,31867804.0000,0.0226,65082.4062,58335.1526,10.5742,2.9769,100.4038,13.2993,142.5253,5.7686,0.4945,0.9654,82.6384,182.0783,0.7147,0.8878,0.4881
588,2025-08-05 20:04:48,52341505.5015,-84236.4336,2894814.7500,2894719.0000,95.8445,69058.8594,67025.3157,9.0263,2.8958,-102.8424,-5.3522,138.6256,4.1499,0.4902,1.0680,91.4785,180.6426,0.7362,0.8871,0.5134
589,2025-08-05 20:04:50,52306456.4802,-35049.0212,31697722.0000,31697632.0000,90.3131,69183.9922,62454.7755,10.9605,3.1267,-82.3807,1.9006,139.2691,3.8965,0.5143,0.9186,90.8382,182.8305,0.6676,0.9060,0.5032
590,2025-08-05 20:04:52,52286066.2286,-20390.2517,40276208.0000,40276208.0000,0.0226,65082.4062,57497.0632,9.8284,3.1758,80.7119,0.2496,141.8107,3.2656,0.5159,1.0442,87.9340,179.5368,0.7056,0.8903,0.5029
591,2025-08-05 20:04:53,52216488.3686,-69577.8599,11165650.0000,11165551.0000,98.6172,69210.6875,73204.5321,9.3310,2.8943,-90.8811,-2.5201,128.3821,5.7363,0.5020,1.0789,90.3661,182.6580,0.7414,0.8849,0.5044
592,2025-08-05 20:04:55,52128405.0663,-88083.3023,71263.6250,71173.3984,90.2246,69249.0234,68930.1562,10.6871,2.9772,-78.1876,-1.8005,137.7978,5.0378,0.4876,1.2219,88.5610,181.2687,0.7021,0.9069,0.4958
593,2025-08-05 20:04:56,52040595.4262,-87809.6401,57385.9336,57288.4844,97.4474,69108.2109,69394.2875,10.8684,2.9378,-89.8263,-6.0894,138.7028,4.7208,0.5002,1.1092,91.3639,178.4159,0.7134,0.9113,0.5013
594,2025-08-05 20:04:58,52681628.7673,641033.3410,432814496.0000,432814400.0000,105.6574,69098.6797,93964.4444,8.4089,2.7515,-100.9926,7.0729,144.3945,7.4855,0.4974,0.8302,87.8157,181.8095,0.6431,0.9078,0.5002
595,2025-08-05 20:05:00,52617190.5794,-64438.1878,14341007.0000,14340907.0000,100.4115,69187.3125,73713.5738,9.2403,3.0300,-78.3072,-1.4548,140.6852,6.3561,0.4871,0.9886,90.9253,178.0589,0.7407,0.9121,0.5115
596,2025-08-05 20:05:02,52542466.4811,-74724.0983,8081692.0000,8081628.0000,64.0224,69256.2891,65858.4656,9.3583,2.9690,-106.6613,5.5899,130.9357,4.2059,0.4937,1.0631,89.3288,178.7499,0.7586,0.9067,0.4825
597,2025-08-05 20:05:03,52490832.4904,-51633.9908,21716974.0000,21716974.0000,0.0221,65082.4062,59512.4668,9.2932,3.0826,101.6369,0.2650,140.6933,5.2651,0.4984,0.9461,87.9081,181.9154,0.6695,0.9008,0.4943
598,2025-08-05 20:05:05,52410258.3173,-80574.1731,4307561.0000,4307477.0000,83.9553,69040.7578,71521.3887,7.7215,3.0354,-88.7182,-8.0905,143.0709,5.0025,0.4977,1.0147,88.1454,181.5695,0.6090,0.8841,0.4950
599,2025-08-05 20:05:07,52324988.4887,-85269.8286,1333631.0000,1333631.0000,0.0213,65082.4062,63702.1193,10.7577,3.0973,76.2304,3.3981,135.1281,3.4610,0.5135,1.0179,93.2810,180.3561,0.6646,0.9012,0.5161
600,2025-08-05 20:05:08,52241563.3250,-83425.1637,2269989.0000,2269890.2500,98.8534,69104.8047,67304.0563,8.5282,2.9218,-100.0724,2.8638,139.0138,4.7886,0.5001,1.0601,89.8592,178.5786,0.7161,0.8966,0.5112
601,2025-08-05 20:05:10,52159817.4143,-81745.9107,3112366.5000,3112271.0000,95.4881,69131.5078,67022.9308,9.9854,2.9961,-93.8845,4.2771,134.2991,4.5489,0.5152,1.1596,87.2365,177.6992,0.7437,0.8954,0.5066
602,2025-08-05 20:05:11,52139380.0233,-20437.3911,39856508.0000,39856508.0000,0.0221,65082.4062,57536.6876,11.2997,2.8238,90.7779,-6.7983,127.5157,5.2149,0.4921,0.8039,88.2193,182.8427,0.7338,0.8836,0.5237
603,2025-08-05 20:05:13,52199826.4643,60446.4411,88588688.0000,88588584.0000,101.5053,69149.3047,80398.9799,10.3064,2.8425,-87.2639,-3.5297,137.0671,6.4284,0.5088,1.0369,88.0093,177.2564,0.7502,0.8987,0.4961
604,2025-08-05 20:05:15,52168879.4073,-30947.0571,33507804.0000,33507804.0000,0.0217,65082.4062,58163.7166,8.9598,3.1160,88.0754,3.3472,129.7398,5.3395,0.4873,0.9493,88.2184,177.6835,0.6866,0.8944,0.4975
605,2025-08-05 20:05:16,52109282.8926,-59596.5147,16112988.0000,16112988.0000,0.0218,65082.4062,60284.6425,8.2902,2.9781,88.7041,-5.8067,141.0407,4.2488,0.4952,0.9942,86.8009,184.6018,0.6266,0.9019,0.5045
606,2025-08-05 20:05:18,52081233.8449,-28049.0477,35111664.0000,35111560.0000,104.0720,69366.6953,76449.0264,11.6522,3.0048,-75.3817,1.7159,144.3326,6.5323,0.4998,0.9623,89.8395,185.6181,0.6929,0.9050,0.5212
607,2025-08-05 20:05:19,52012237.5437,-68996.3012,10200479.0000,10200479.0000,0.0209,65082.4062,68899.7511,9.9728,2.9888,97.2243,1.8639,141.4723,6.6674,0.4936,1.0057,89.8849,180.8007,0.6847,0.9056,0.4924
608,2025-08-05 20:05:21,51926754.5212,-85483.0225,38649.7422,38559.8906,89.8502,69265.7031,69500.4023,11.2907,2.9642,-91.9243,-4.9965,137.2840,4.5838,0.5016,1.1562,85.6548,178.9979,0.6877,0.8855,0.4981
609,2025-08-05 20:05:23,51844550.3212,-82204.2000,1864478.6250,1864396.7500,81.9259,69302.7969,67670.7937,10.1370,3.0252,-101.5234,3.7610,135.5330,4.3113,0.5061,0.9932,89.8976,179.4635,0.6510,0.8978,0.4855
610,2025-08-05 20:05:24,51849188.8879,4638.5667,54674076.0000,54674076.0000,0.0214,65082.4062,56244.6547,9.6238,3.0019,77.3158,-7.7959,136.9981,3.7547,0.5056,1.0977,89.2374,183.6096,0.7163,0.9029,0.5018
611,2025-08-05 20:05:26,51764998.2146,-84190.6734,408785.5625,408687.4688,98.0980,69205.2031,68441.1108,10.3084,3.1611,-86.2703,-2.6527,141.2003,6.4263,0.4702,0.9764,85.2895,182.2012,0.6550,0.8927,0.5239
